DatePulled1,domain,visits1,pageviews1,users1,pageviews_per_session1,avg_session_duration1,exits1
4/5/20,assignment.uspto.gov,52111,84179,50107,1.62,242.5,48102
4/5/20,ccr.cancer.gov,52111,104222,46098,2,135.77,52111
4/5/20,certifiedcopycenter.uspto.gov,52111,118251,12026,2.27,73.69,88187
4/5/20,collections.nlm.nih.gov,52111,126268,50107,2.42,55.81,48102
4/5/20,csa.fmcsa.dot.gov,52111,140298,36077,2.69,212.73,48102
4/5/20,goodfellow.af.mil,52111,102217,20043,1.96,26.27,52111
4/5/20,hirevets.gov,52111,70149,46098,1.35,56.88,52111
4/5/20,knowva.ebenefits.va.gov,52111,82175,52111,1.58,128.46,56119
4/5/20,mcipac.marines.mil,52111,50107,8017,0.96,11.58,50107
4/5/20,mz.usembassy.gov,52111,90192,38081,1.73,55.5,54115
4/5/20,oge.gov,52111,158337,26055,3.04,219.46,48102
4/5/20,research.va.gov,52111,78166,36077,1.5,239.46,42089
4/5/20,search.dea.gov,52111,90192,36077,1.73,150.31,46098
4/5/20,tt.usembassy.gov,52111,64136,42089,1.23,79.46,50107
4/5/20,www-spof.gsfc.nasa.gov,52111,62132,52111,1.19,136.61,50107
4/5/20,aviationweather.cp.ncep.noaa.gov,50107,50107,50107,1,0,50107
4/5/20,cd.usembassy.gov,50107,122260,34072,2.44,79.52,50107
4/5/20,centraltexas.va.gov,50107,76162,34072,1.52,50.6,50107
4/5/20,choosework.ssa.gov,50107,112239,58124,2.24,62.16,60128
4/5/20,cneos.jpl.nasa.gov,50107,64136,46098,1.28,21.52,52111
4/5/20,efast.dol.gov,50107,74158,34072,1.48,185.44,56119
4/5/20,es.medicare.gov,50107,82175,46098,1.64,61.36,48102
4/5/20,helpwithmybank.gov,50107,76162,44094,1.52,33.6,50107
4/5/20,jbmdl.jb.mil,50107,146311,44094,2.92,80.2,50107
4/5/20,nccd.cdc.gov,50107,134285,42089,2.68,257.36,44094
4/5/20,news.uscg.mil,50107,86183,24051,1.72,101.96,50107
4/5/20,niccs.us-cert.gov,50107,82175,38081,1.64,117.88,50107
4/5/20,nz.usembassy.gov,50107,106226,34072,2.12,159.24,50107
4/5/20,oui.doleta.gov,50107,90192,46098,1.8,90.6,50107
4/5/20,sandia.gov,50107,60128,42089,1.2,51.08,50107
4/5/20,smart.gov,50107,78166,38081,1.56,34,50107
4/5/20,tools.niehs.nih.gov,50107,218464,32068,4.36,172.04,56119
4/5/20,ca.water.usgs.gov,48102,110234,14030,2.29,65.67,48102
4/5/20,connect.usa.gov,48102,62132,44094,1.29,85.38,40085
4/5/20,espanol.smokefree.gov,48102,48102,42089,1,0,48102
4/5/20,findit.state.gov,48102,80170,38081,1.67,131.21,44094
4/5/20,geonames.usgs.gov,48102,78166,48102,1.63,10.79,48102
4/5/20,my.usembassy.gov,48102,102217,46098,2.13,120.04,50107
4/5/20,nl.usembassy.gov,48102,104222,42089,2.17,203.46,46098
4/5/20,ozonewatch.gsfc.nasa.gov,48102,66141,48102,1.38,90.79,48102
4/5/20,pbm.va.gov,48102,132281,46098,2.75,242.17,46098
4/5/20,portal.gdc.cancer.gov,48102,106226,40085,2.21,172.67,48102
4/5/20,sdo.gsfc.nasa.gov,48102,200426,16034,4.17,232.71,48102
4/5/20,se.usembassy.gov,48102,60128,48102,1.25,101.92,48102
4/5/20,search.ttb.gov,48102,102217,12026,2.13,281.79,48102
4/5/20,section508.gov,48102,96204,40085,2,80.08,48102
4/5/20,usmarshals.gov,48102,64136,42089,1.33,70.79,48102
4/5/20,veteranshealthlibrary.va.gov,48102,132281,44094,2.75,137.25,30064
4/5/20,at.usembassy.gov,46098,70149,48102,1.52,39.96,50107
4/5/20,bcaws.aviationweather.gov,46098,46098,46098,1,0,46098
4/5/20,consumer.gov,46098,112239,44094,2.43,39.48,46098
4/5/20,detroit.va.gov,46098,98209,40085,2.13,55.35,46098
4/5/20,dietarysupplementdatabase.usda.nih.gov,46098,52111,46098,1.13,122.48,46098
4/5/20,ecos.fws.gov,46098,336716,20043,7.3,377.09,50107
4/5/20,eda.gov,46098,102217,42089,2.22,89.61,48102
4/5/20,enviro.epa.gov,46098,336716,80170,7.3,84.78,140298
4/5/20,fdic-search.app.cloud.gov,46098,76162,30064,1.65,77.7,44094
4/5/20,fedidcard.gov,46098,80170,30064,1.74,74.04,46098
4/5/20,fedshirevets.gov,46098,80170,40085,1.74,209.65,46098
4/5/20,jble.af.mil,46098,110234,30064,2.39,216.13,46098
4/5/20,jcs.mil,46098,58124,44094,1.26,30.09,46098
4/5/20,littlerock.af.mil,46098,54115,38081,1.17,19.65,46098
4/5/20,lr.usembassy.gov,46098,104222,24051,2.26,138.7,46098
4/5/20,ofmpub.epa.gov,46098,216460,34072,4.7,914.3,56119
4/5/20,response.restoration.noaa.gov,46098,52111,36077,1.13,28.91,46098
4/5/20,ro.usembassy.gov,46098,102217,46098,2.22,70.09,48102
4/5/20,robins.af.mil,46098,76162,42089,1.65,102.74,46098
4/5/20,search.navy.mil,46098,176375,32068,3.83,51.22,38081
4/5/20,spangdahlem.af.mil,46098,60128,24051,1.3,21.52,46098
4/5/20,tobyhanna.army.mil,46098,70149,6013,1.52,180.7,46098
4/5/20,whiteman.af.mil,46098,52111,42089,1.13,5.74,46098
4/5/20,zm.usembassy.gov,46098,76162,40085,1.65,71.13,48102
4/5/20,37trw.af.mil,44094,54115,28060,1.23,75.73,42089
4/5/20,druginfo.nlm.nih.gov,44094,148315,40085,3.36,90.27,44094
4/5/20,e-cigarettes.surgeongeneral.gov,44094,78166,38081,1.77,151.86,44094
4/5/20,eol.jsc.nasa.gov,44094,102217,40085,2.32,93.54,42089
4/5/20,firms.modaps.eosdis.nasa.gov,44094,72153,28060,1.64,117.18,44094
4/5/20,kz.usembassy.gov,44094,80170,36077,1.82,51.59,46098
4/5/20,moody.af.mil,44094,94200,36077,2.14,56.41,46098
4/5/20,mutcd.fhwa.dot.gov,44094,62132,34072,1.41,90.73,48102
4/5/20,mymoney.gov,44094,86183,44094,1.95,57.68,44094
4/5/20,ojjdp.ojp.gov,44094,68145,38081,1.55,66.68,44094
4/5/20,petitions.obamawhitehouse.archives.gov,44094,56119,42089,1.27,6.18,44094
4/5/20,prologue.blogs.archives.gov,44094,48102,42089,1.09,13.73,42089
4/5/20,search.uscourts.gov,44094,66141,34072,1.5,125.27,36077
4/5/20,thinkculturalhealth.hhs.gov,44094,320682,26055,7.27,604.86,44094
4/5/20,vendorportal.ecms.va.gov,44094,162345,18038,3.68,118.32,44094
4/5/20,59mdw.af.mil,42089,58124,10021,1.38,94,42089
4/5/20,amc.af.mil,42089,64136,38081,1.52,38,42089
4/5/20,beale.af.mil,42089,74158,32068,1.76,90.67,42089
4/5/20,dbcalc.usps.com,42089,96204,44094,2.29,46.52,42089
4/5/20,giss.nasa.gov,42089,94200,36077,2.24,155,40085
4/5/20,gy.usembassy.gov,42089,76162,40085,1.81,57.52,42089
4/5/20,hanscom.af.mil,42089,90192,30064,2.14,131.33,42089
4/5/20,junction.niehs.nih.gov,42089,54115,12026,1.29,164.24,30064
4/5/20,lk.usembassy.gov,42089,50107,38081,1.19,13.24,42089
4/5/20,no.usembassy.gov,42089,62132,28060,1.48,22.05,42089
4/5/20,noisyplanet.nidcd.nih.gov,42089,94200,22047,2.24,107.67,42089
4/5/20,oh.larc.nasa.gov,42089,132281,36077,3.14,165.38,40085
4/5/20,qa.usembassy.gov,42089,100213,36077,2.38,64.29,48102
4/5/20,reaganlibrary.gov,42089,92196,36077,2.19,175.34,42089
4/5/20,search.consumerfinance.gov,42089,132281,26055,3.14,13.81,42089
4/5/20,archive.defense.gov,40085,54115,36077,1.35,30.9,42089
4/5/20,chinese.cdc.gov,40085,82175,34072,2.05,62.85,40085
4/5/20,dz.usembassy.gov,40085,76162,46098,1.9,95.75,40085
4/5/20,eglin.af.mil,40085,74158,38081,1.85,36,44094
4/5/20,gettested.cdc.gov,40085,78166,42089,1.95,138,44094
4/5/20,grants.nih.gov,40085,94200,48102,2.35,82,46098
4/5/20,holloman.af.mil,40085,62132,24051,1.55,173.2,40085
4/5/20,jber.jb.mil,40085,102217,30064,2.55,43.3,40085
4/5/20,letsmove.obamawhitehouse.archives.gov,40085,74158,32068,1.85,142.85,38081
4/5/20,mepcom.army.mil,40085,88187,36077,2.2,294.8,40085
4/5/20,nationalgangcenter.gov,40085,94200,34072,2.35,228.4,40085
4/5/20,ngmdb.usgs.gov,40085,100213,34072,2.5,53.3,42089
4/5/20,nro.gov,40085,58124,26055,1.45,181.3,40085
4/5/20,usfj.mil,40085,54115,32068,1.35,33.4,40085
4/5/20,aviationweather-bldr.ncep.noaa.gov,38081,38081,38081,1,0,38081
4/5/20,dodig.mil,38081,68145,14030,1.79,112.37,38081
4/5/20,longbeach.va.gov,38081,64136,28060,1.68,45.89,36077
4/5/20,lrn.usace.army.mil,38081,58124,34072,1.53,22.58,38081
4/5/20,mcbbutler.marines.mil,38081,92196,16034,2.42,87.21,38081
4/5/20,mymarketnews.ams.usda.gov,38081,88187,22047,2.32,58.05,34072
4/5/20,npgallery.nps.gov,38081,388826,28060,10.21,373.89,34072
4/5/20,oese.ed.gov,38081,216460,18038,5.68,475,40085
4/5/20,orlando.va.gov,38081,72153,32068,1.89,83.21,36077
4/5/20,performance.gov,38081,90192,30064,2.37,57.63,38081
4/5/20,pwg.gsfc.nasa.gov,38081,54115,32068,1.42,94.89,38081
4/5/20,sas.usace.army.mil,38081,74158,24051,1.95,93.58,38081
4/5/20,search.benefits.gov,38081,54115,26055,1.42,29.37,38081
4/5/20,wwwkc.fiscal.treasury.gov,38081,42089,38081,1.11,66.42,38081
4/5/20,benning.armymwr.com,36077,58124,26055,1.61,39.22,34072
4/5/20,bz.usembassy.gov,36077,72153,36077,2,43.72,38081
4/5/20,chemm.nlm.nih.gov,36077,72153,36077,2,0,36077
4/5/20,eyes.jpl.nasa.gov,36077,86183,48102,2.39,86.83,50107
4/5/20,hab.hrsa.gov,36077,72153,26055,2,34.06,64136
4/5/20,hepatitis.va.gov,36077,76162,32068,2.11,46.5,34072
4/5/20,housing.af.mil,36077,42089,32068,1.17,121.28,36077
4/5/20,maps.waterdata.usgs.gov,36077,44094,22047,1.22,17.17,38081
4/5/20,mcieast.marines.mil,36077,42089,18038,1.17,29.56,34072
4/5/20,muskogee.va.gov,36077,38081,26055,1.06,2,36077
4/5/20,nas.er.usgs.gov,36077,90192,34072,2.5,163.05,36077
4/5/20,nationsreportcard.gov,36077,78166,24051,2.17,99.22,36077
4/5/20,ospo.noaa.gov,36077,154328,24051,4.28,292.33,38081
4/5/20,reserve.uscg.mil,36077,88187,20043,2.44,171.11,32068
4/5/20,tennesseevalley.va.gov,36077,68145,18038,1.89,202.33,36077
4/5/20,toxtutor.nlm.nih.gov,36077,60128,38081,1.67,125.22,34072
4/5/20,vcf.gov,36077,64136,8017,1.78,49.22,36077
4/5/20,zh-tools.usps.com,36077,78166,20043,2.17,87.28,36077
4/5/20,baypines.va.gov,34072,72153,24051,2.12,187.71,38081
4/5/20,bva.va.gov,34072,52111,28060,1.53,196.88,32068
4/5/20,challenge.gov,34072,46098,26055,1.35,36.65,34072
4/5/20,ci.usembassy.gov,34072,44094,32068,1.29,22.59,36077
4/5/20,cleveland.va.gov,34072,46098,34072,1.35,46.47,34072
4/5/20,dhs.usajobs.gov,34072,108230,32068,3.18,302.18,22047
4/5/20,dk.usembassy.gov,34072,66141,30064,1.94,41.12,34072
4/5/20,dw.opm.gov,34072,108230,20043,3.18,73.53,34072
4/5/20,fitness.marines.mil,34072,52111,24051,1.53,167.06,36077
4/5/20,heasarc.gsfc.nasa.gov,34072,62132,36077,1.82,6.24,34072
4/5/20,jblm.armymwr.com,34072,50107,30064,1.47,70.65,34072
4/5/20,kadena.af.mil,34072,38081,26055,1.12,85.3,34072
4/5/20,mchb.hrsa.gov,34072,62132,28060,1.82,121,34072
4/5/20,move.mil,34072,60128,24051,1.76,234.53,30064
4/5/20,offutt.af.mil,34072,44094,24051,1.29,136.18,34072
4/5/20,osi.af.mil,34072,50107,22047,1.47,20.47,34072
4/5/20,ovc.gov,34072,84179,28060,2.47,317.83,34072
4/5/20,peterson.af.mil,34072,56119,22047,1.65,23.82,34072
4/5/20,pmel.noaa.gov,34072,42089,32068,1.24,19.59,34072
4/5/20,remm.nlm.gov,34072,96204,32068,2.82,39.41,34072
4/5/20,safety.fhwa.dot.gov,34072,52111,28060,1.53,324.89,28060
4/5/20,shreveport.va.gov,34072,38081,22047,1.12,40.59,32068
4/5/20,stereo.gsfc.nasa.gov,34072,56119,32068,1.65,21.65,34072
4/5/20,swt.usace.army.mil,34072,50107,24051,1.47,62.47,34072
4/5/20,uz.usembassy.gov,34072,76162,24051,2.24,147.12,34072
4/5/20,ve.usembassy.gov,34072,48102,36077,1.41,78.35,36077
4/5/20,1stmardiv.marines.mil,32068,140298,22047,4.38,313.19,32068
4/5/20,ang.af.mil,32068,88187,18038,2.75,102.13,30064
4/5/20,atlanticarea.uscg.mil,32068,74158,32068,2.31,48.06,36077
4/5/20,autoauctions.gsa.gov,32068,196417,28060,6.13,205.06,32068
4/5/20,barksdale.af.mil,32068,70149,30064,2.19,80.13,34072
4/5/20,bcrisktool.cancer.gov,32068,122260,20043,3.81,67.25,36077
4/5/20,bragg.armymwr.com,32068,42089,28060,1.31,11.94,32068
4/5/20,disc.gsfc.nasa.gov,32068,66141,22047,2.06,407.75,32068
4/5/20,everykidoutdoors.gov,32068,126268,30064,3.94,67.88,32068
4/5/20,filermanagement.edgarfiling.sec.gov,32068,460980,10021,14.38,1719.88,40085
4/5/20,historyhub.history.gov,32068,66141,30064,2.06,76.94,32068
4/5/20,lasvegas.va.gov,32068,46098,28060,1.44,59.13,32068
4/5/20,lbjlibrary.org,32068,46098,28060,1.44,40.31,32068
4/5/20,macdill.af.mil,32068,60128,24051,1.88,59.38,30064
4/5/20,mcrdpi.marines.mil,32068,48102,18038,1.5,35.69,28060
4/5/20,navcms.dma.mil,32068,168358,2004,5.25,426.13,32068
4/5/20,nssc.nasa.gov,32068,56119,26055,1.75,99.56,28060
4/5/20,pugetsound.va.gov,32068,64136,32068,2,28,34072
4/5/20,savingsbonds.gov,32068,90192,30064,2.81,99.88,32068
4/5/20,science.gsfc.nasa.gov,32068,68145,30064,2.13,12.38,36077
4/5/20,search.atf.gov,32068,30064,12026,0.94,110.13,26055
4/5/20,sservi.nasa.gov,32068,50107,32068,1.56,71.44,30064
4/5/20,swl.usace.army.mil,32068,48102,26055,1.5,57.25,32068
4/5/20,wv.ng.mil,32068,40085,24051,1.25,53.63,32068
4/5/20,afcent.af.mil,30064,72153,24051,2.4,22.53,30064
4/5/20,airforcespecialtactics.af.mil,30064,30064,28060,1,92.8,30064
4/5/20,am.usembassy.gov,30064,50107,28060,1.67,275.13,28060
4/5/20,atlanta.va.gov,30064,56119,28060,1.87,217.87,32068
4/5/20,businessdefense.gov,30064,30064,24051,1,2.93,30064
4/5/20,ctep.cancer.gov,30064,38081,26055,1.27,173.8,26055
4/5/20,data.medicare.gov,30064,146311,34072,4.87,282.2,34072
4/5/20,es-store.usps.com,30064,76162,16034,2.53,55.93,30064
4/5/20,espanol.foodsafety.gov,30064,30064,30064,1,0,30064
4/5/20,flra.gov,30064,78166,24051,2.6,356.33,30064
4/5/20,frtr.gov,30064,30064,10021,1,1.53,30064
4/5/20,gis.cdc.gov,30064,32068,26055,1.07,51.8,24051
4/5/20,gis.ncdc.noaa.gov,30064,70149,18038,2.33,300.47,28060
4/5/20,global.armymwr.com,30064,36077,16034,1.2,16.87,28060
4/5/20,hood.armymwr.com,30064,72153,22047,2.4,155.6,30064
4/5/20,inciweb.nwcg.gov,30064,38081,24051,1.27,14.87,30064
4/5/20,lovell.fhcc.va.gov,30064,48102,20043,1.6,19.2,30064
4/5/20,martin.amedd.army.mil,30064,58124,14030,1.93,290.07,30064
4/5/20,mm.usembassy.gov,30064,46098,32068,1.53,11.4,30064
4/5/20,modis.gsfc.nasa.gov,30064,110234,20043,3.67,239.47,32068
4/5/20,mspb.gov,30064,78166,12026,2.6,42.93,30064
4/5/20,ncifrederick.cancer.gov,30064,58124,18038,1.93,15.47,30064
4/5/20,ncsacw.samhsa.gov,30064,527120,10021,17.53,2972.06,30064
4/5/20,ne.usembassy.gov,30064,44094,26055,1.47,67.73,28060
4/5/20,nepassisttool.epa.gov,30064,50107,10021,1.67,160.8,32068
4/5/20,northflorida.va.gov,30064,38081,26055,1.27,14.93,28060
4/5/20,ovc.ncjrs.gov,30064,142302,14030,4.73,218.53,30064
4/5/20,pillbox.nlm.nih.gov,30064,152324,32068,5.07,200.27,28060
4/5/20,py.usembassy.gov,30064,56119,30064,1.87,146.47,30064
4/5/20,sam.usace.army.mil,30064,48102,24051,1.6,31.87,30064
4/5/20,static.prototype.cdc.gov,30064,60128,26055,2,124.33,30064
4/5/20,tradoc.army.mil,30064,48102,28060,1.6,234.8,28060
4/5/20,training.smartpay.gsa.gov,30064,972066,22047,32.33,1539.13,32068
4/5/20,treasuryhunt.gov,30064,102217,26055,3.4,114.47,30064
4/5/20,29palms.marines.mil,28060,62132,30064,2.21,22.86,28060
4/5/20,6thmcd.marines.mil,28060,38081,2004,1.36,69,28060
4/5/20,altoona.va.gov,28060,30064,10021,1.07,3.93,30064
4/5/20,az.usembassy.gov,28060,32068,24051,1.14,3.5,28060
4/5/20,data.giss.nasa.gov,28060,124264,22047,4.43,463.14,34072
4/5/20,docs.gdc.cancer.gov,28060,58124,18038,2.07,309.14,28060
4/5/20,eisenhowerlibrary.gov,28060,36077,20043,1.29,13.5,28060
4/5/20,enforcedata.dol.gov,28060,40085,28060,1.43,3.43,28060
4/5/20,espanol.stopbullying.gov,28060,40085,22047,1.43,131.14,28060
4/5/20,fj.usembassy.gov,28060,34072,14030,1.21,16.71,28060
4/5/20,floridakeys.noaa.gov,28060,36077,22047,1.29,135,28060
4/5/20,intelligence.gov,28060,44094,26055,1.57,46.57,28060
4/5/20,jiatfs.southcom.mil,28060,30064,6013,1.07,4.21,28060
4/5/20,kansascity.va.gov,28060,34072,20043,1.21,11.93,30064
4/5/20,lakenheath.af.mil,28060,58124,22047,2.07,101.86,28060
4/5/20,ly.usembassy.gov,28060,28060,16034,1,1.86,28060
4/5/20,mg.usembassy.gov,28060,50107,22047,1.79,167.57,28060
4/5/20,minot.af.mil,28060,56119,24051,2,58.07,28060
4/5/20,nauticalcharts.noaa.gov,28060,48102,18038,1.71,75.64,28060
4/5/20,nwo.usace.army.mil,28060,50107,24051,1.79,124.21,28060
4/5/20,rhce.amedd.army.mil,28060,36077,20043,1.29,306.92,28060
4/5/20,schriever.af.mil,28060,48102,24051,1.71,42.57,30064
4/5/20,search.gsa.gov,28060,42089,22047,1.5,26.07,30064
4/5/20,selectusa.gov,28060,48102,22047,1.71,84.14,28060
4/5/20,stopfakes.gov,28060,34072,26055,1.21,56.86,28060
4/5/20,va.usembassy.gov,28060,36077,26055,1.29,13.57,28060
4/5/20,vsc.gsa.gov,28060,56119,18038,2,580.21,26055
4/5/20,www-istp.gsfc.nasa.gov,28060,28060,28060,1,0,28060
4/5/20,amis.cdfifund.gov,26055,50107,4009,1.92,497.55,26055
4/5/20,bhs.econ.census.gov,26055,42089,26055,1.62,87,26055
4/5/20,cancercontrol.cancer.gov,26055,50107,16034,1.92,54.08,24051
4/5/20,cccbdb.nist.gov,26055,112239,22047,4.31,106.92,24051
4/5/20,cloud.mil,26055,26055,16034,1,14.46,26055
4/5/20,cms.nps.gov,26055,168358,2004,6.46,967.71,24051
4/5/20,daac.ornl.gov,26055,44094,18038,1.69,26.23,26055
4/5/20,dietaryguidelines.gov,26055,64136,24051,2.46,33.92,26055
4/5/20,epi.grants.cancer.gov,26055,46098,20043,1.77,62,26055
4/5/20,eweb.sba.gov,26055,288613,26055,11.08,134.62,34072
4/5/20,fairchild.af.mil,26055,100213,20043,3.85,159.23,26055
4/5/20,grafenwoehr.armymwr.com,26055,34072,8017,1.31,29.08,28060
4/5/20,hcupnet.ahrq.gov,26055,34072,8017,1.31,9,26055
4/5/20,iimef.marines.mil,26055,112239,18038,4.31,446.24,22047
4/5/20,ipp.gov,26055,34072,26055,1.31,2.46,26055
4/5/20,mdk12.msde.maryland.gov,26055,76162,12026,2.92,631.39,26055
4/5/20,ml.usembassy.gov,26055,36077,26055,1.38,3,26055
4/5/20,mn.usembassy.gov,26055,30064,16034,1.15,20.77,26055
4/5/20,mountainhome.af.mil,26055,50107,14030,1.92,297.16,26055
4/5/20,nefsc.noaa.gov,26055,376801,14030,14.46,464.08,26055
4/5/20,nihms.nih.gov,26055,64136,24051,2.46,4.15,36077
4/5/20,northtexas.va.gov,26055,46098,28060,1.77,126.92,26055
4/5/20,oig.dhs.gov,26055,44094,26055,1.69,8,24051
4/5/20,report.nih.gov,26055,28060,26055,1.08,321.85,22047
4/5/20,retirees.af.mil,26055,40085,24051,1.54,28.23,28060
4/5/20,search.copyright.gov,26055,40085,26055,1.54,138.46,26055
4/5/20,usafe.af.mil,26055,46098,24051,1.77,29.46,26055
4/5/20,wdolhome.sam.gov,26055,32068,24051,1.23,18.54,26055
4/5/20,westpalmbeach.va.gov,26055,72153,24051,2.77,246.23,26055
4/5/20,www2.cdc.gov,26055,34072,22047,1.31,276.16,16034
4/5/20,admin.myhealth.va.gov,24051,36077,8017,1.5,8.92,24051
4/5/20,airforce.usajobs.gov,24051,64136,6013,2.67,164.42,22047
4/5/20,airman.dodlive.mil,24051,26055,20043,1.08,22.67,24051
4/5/20,allhands.navy.mil,24051,56119,18038,2.33,326.5,20043
4/5/20,applocker.navy.mil,24051,40085,22047,1.67,14.75,24051
4/5/20,asd.gsfc.nasa.gov,24051,32068,4009,1.33,40.33,20043
4/5/20,bangkok.ilea.state.gov,24051,222473,4009,9.25,1083.84,24051
4/5/20,beaconregistration.noaa.gov,24051,76162,22047,3.17,239.75,24051
4/5/20,beta.bls.gov,24051,164349,26055,6.83,266.25,24051
4/5/20,bh.usembassy.gov,24051,36077,22047,1.5,26.5,24051
4/5/20,bo.usembassy.gov,24051,28060,24051,1.17,26.5,24051
4/5/20,c7f.navy.mil,24051,44094,22047,1.83,10.17,26055
4/5/20,carson.armymwr.com,24051,54115,16034,2.25,54.08,24051
4/5/20,community.lincs.ed.gov,24051,58124,8017,2.42,165,22047
4/5/20,dod.defense.gov,24051,32068,26055,1.33,12.25,24051
4/5/20,dyess.af.mil,24051,50107,20043,2.08,43.75,24051
4/5/20,eisenhowermemorial.gov,24051,30064,18038,1.25,4.42,24051
4/5/20,erdc.usace.army.mil,24051,64136,8017,2.67,74.17,24051
4/5/20,forcecom.uscg.mil,24051,42089,24051,1.75,34.92,24051
4/5/20,healthcaredelivery.cancer.gov,24051,26055,16034,1.08,11.67,24051
4/5/20,in.ng.mil,24051,46098,22047,1.92,131.75,24051
4/5/20,inherentresolve.mil,24051,52111,22047,2.17,41.33,24051
4/5/20,j1visawaiverstatus.state.gov,24051,62132,8017,2.58,115.25,20043
4/5/20,lbpw.larc.nasa.gov,24051,242515,2004,10.08,1210.01,24051
4/5/20,leavenworth.armymwr.com,24051,34072,6013,1.42,15.08,24051
4/5/20,leonardwood.armymwr.com,24051,30064,22047,1.25,91.75,24051
4/5/20,mcbhawaii.marines.mil,24051,32068,22047,1.33,12.5,24051
4/5/20,mcrdsd.marines.mil,24051,84179,16034,3.5,237.42,28060
4/5/20,mvk.usace.army.mil,24051,28060,24051,1.17,21.67,24051
4/5/20,nightsky.jpl.nasa.gov,24051,42089,24051,1.75,120.58,24051
4/5/20,nowcoast.noaa.gov,24051,28060,20043,1.17,37.58,24051
4/5/20,npgsweb.ars-grin.gov,24051,44094,22047,1.83,35.33,24051
4/5/20,ntia.doc.gov,24051,26055,24051,1.08,10.17,24051
4/5/20,ohrp.cit.nih.gov,24051,296631,10021,12.33,522.09,26055
4/5/20,oig.nasa.gov,24051,62132,24051,2.58,295.08,16034
4/5/20,open.gsa.gov,24051,36077,8017,1.5,131.75,24051
4/5/20,osan.af.mil,24051,30064,20043,1.25,137.25,24051
4/5/20,parkplanning.nps.gov,24051,96204,24051,4,827.17,22047
4/5/20,pg.usembassy.gov,24051,34072,16034,1.42,157.17,20043
4/5/20,portland.va.gov,24051,38081,18038,1.58,139.67,22047
4/5/20,prodpx-promotool.usps.com,24051,30064,22047,1.25,127.5,18038
4/5/20,restorationdata.noaa.gov,24051,38081,2004,1.58,894.75,24051
4/5/20,safetosleep.nichd.nih.gov,24051,46098,14030,1.92,232.83,24051
4/5/20,save.uscis.gov,24051,226481,12026,9.42,205.25,28060
4/5/20,search.nsf.gov,24051,26055,14030,1.08,76.25,20043
4/5/20,southcom.mil,24051,46098,24051,1.92,133.83,24051
4/5/20,tf.nist.gov,24051,28060,22047,1.17,145.17,24051
4/5/20,tg.usembassy.gov,24051,28060,24051,1.17,23.83,24051
4/5/20,tn.usembassy.gov,24051,42089,18038,1.75,14.33,24051
4/5/20,transtats.bts.gov,24051,48102,22047,2,145.42,24051
4/5/20,windexchange.energy.gov,24051,112239,22047,4.67,95.58,28060
4/5/20,ylai.state.gov,24051,56119,14030,2.33,740.67,24051
4/5/20,aad.archives.gov,22047,917951,26055,41.64,129.27,30064
4/5/20,acc.af.mil,22047,30064,22047,1.36,57.55,22047
4/5/20,afwerx.af.mil,22047,18038,16034,0.82,9,18038
4/5/20,agcounts.usda.gov,22047,22047,20043,1,64.55,20043
4/5/20,arset.gsfc.nasa.gov,22047,34072,16034,1.55,31.18,22047
4/5/20,bootcamp.navy.mil,22047,24051,14030,1.09,235,20043
4/5/20,cfm.va.gov,22047,52111,16034,2.36,33.45,22047
4/5/20,cfmedicine.nlm.nih.gov,22047,24051,22047,1.09,108.27,20043
4/5/20,columbus.va.gov,22047,30064,14030,1.36,59.09,20043
4/5/20,crime-data-explorer.fr.cloud.gov,22047,26055,16034,1.18,82.54,22047
4/5/20,cumulis.epa.gov,22047,200426,38081,9.09,569.91,34072
4/5/20,dm.af.mil,22047,62132,16034,2.82,49.55,22047
4/5/20,dpaa.mil,22047,28060,20043,1.27,80.36,22047
4/5/20,dvlottery.state.gov,22047,26055,6013,1.18,6.64,22047
4/5/20,ephtracking.cdc.gov,22047,30064,24051,1.36,12.82,26055
4/5/20,esrs.gov,22047,60128,8017,2.73,63.18,20043
4/5/20,factor.niehs.nih.gov,22047,28060,22047,1.27,80.64,20043
4/5/20,financialaidtoolkit.ed.gov,22047,66141,20043,3,245.63,26055
4/5/20,getsmartaboutdrugs.gov,22047,32068,22047,1.45,16,22047
4/5/20,gsaxcess.gov,22047,100213,10021,4.55,514.63,22047
4/5/20,healthquality.va.gov,22047,26055,24051,1.18,56.36,24051
4/5/20,historycollection.jsc.nasa.gov,22047,24051,22047,1.09,3.18,20043
4/5/20,hq.nasa.gov,22047,48102,22047,2.18,130.73,22047
4/5/20,hsrd.research.va.gov,22047,38081,18038,1.73,94.36,22047
4/5/20,hurlburt.af.mil,22047,34072,18038,1.55,53,24051
4/5/20,interact.gsa.gov,22047,116247,26055,5.27,197.18,26055
4/5/20,kirtland.af.mil,22047,38081,16034,1.73,40.64,22047
4/5/20,legacy.export.gov,22047,36077,18038,1.64,244.36,22047
4/5/20,lrl.usace.army.mil,22047,24051,20043,1.09,4.64,22047
4/5/20,meps.ahrq.gov,22047,46098,14030,2.09,27,22047
4/5/20,ncis.navy.mil,22047,50107,20043,2.27,248.54,22047
4/5/20,neworleans.va.gov,22047,40085,14030,1.82,126.27,20043
4/5/20,northcom.mil,22047,32068,20043,1.45,13.27,22047
4/5/20,om.usembassy.gov,22047,34072,24051,1.55,28.36,24051
4/5/20,paloalto.va.gov,22047,48102,18038,2.18,196.45,24051
