DatePulled2,domain,visits2,pageviews2,users2,pageviews_per_session2,avg_session_duration2,exits2
5/17/20,whistleblowers.gov,52187,64612,34791,1.24,14.81,52187
5/17/20,xk.usembassy.gov,52187,84493,17396,1.62,106.43,52187
5/17/20,am.usembassy.gov,49702,109343,32306,2.2,86.45,49702
5/17/20,arpc.afrc.af.mil,49702,91948,24851,1.85,247.65,47216
5/17/20,bcaws.aviationweather.gov,49702,57157,52187,1.15,2.15,52187
5/17/20,cz.usembassy.gov,49702,181411,37276,3.65,266.75,47216
5/17/20,dk.usembassy.gov,49702,131709,29821,2.65,87.05,49702
5/17/20,druginfo.nlm.nih.gov,49702,253478,47216,5.1,214.1,42246
5/17/20,fedidcard.gov,49702,126739,39761,2.55,139.75,49702
5/17/20,fedshirevets.gov,49702,91948,47216,1.85,66.05,49702
5/17/20,girlshealth.gov,49702,77037,47216,1.55,50.5,49702
5/17/20,knowva.ebenefits.va.gov,49702,69582,54672,1.4,53.8,52187
5/17/20,marineband.marines.mil,49702,116799,37276,2.35,159.45,44731
5/17/20,navycollege.navy.mil,49702,94433,32306,1.9,188.75,52187
5/17/20,nihms.nih.gov,49702,178926,24851,3.6,168.95,42246
5/17/20,noisyplanet.nidcd.nih.gov,49702,106858,37276,2.15,176.75,57157
5/17/20,visualsonline.cancer.gov,49702,67097,39761,1.35,17,49702
5/17/20,zw.usembassy.gov,49702,52187,27336,1.05,6.55,47216
5/17/20,142fw.ang.af.mil,47216,77037,39761,1.63,110.79,47216
5/17/20,ang.af.mil,47216,149105,32306,3.16,160.95,44731
5/17/20,armymedicine.health.mil,47216,57157,9940,1.21,35.58,47216
5/17/20,au.usembassy.gov,47216,74552,44731,1.58,85.11,44731
5/17/20,cneos.jpl.nasa.gov,47216,79522,44731,1.68,177.9,49702
5/17/20,data.medicare.gov,47216,116799,32306,2.47,90,44731
5/17/20,dbcalc.usps.com,47216,106858,42246,2.26,78.37,39761
5/17/20,eglin.af.mil,47216,74552,47216,1.58,44.16,44731
5/17/20,epi.grants.cancer.gov,47216,131709,19881,2.79,281.42,47216
5/17/20,es-reg.usps.com,47216,84493,42246,1.79,281.27,34791
5/17/20,global.armymwr.com,47216,67097,34791,1.42,102.26,37276
5/17/20,hill.af.mil,47216,59642,34791,1.26,216.27,47216
5/17/20,hq.nasa.gov,47216,114314,29821,2.42,115.16,49702
5/17/20,internationalclaims.usps.com,47216,119284,32306,2.53,291.37,47216
5/17/20,locator.ice.gov,47216,74552,37276,1.58,125.32,52187
5/17/20,mepcom.army.mil,47216,59642,34791,1.26,31.21,47216
5/17/20,mymarketnews.ams.usda.gov,47216,173955,27336,3.68,181.9,39761
5/17/20,nepassisttool.epa.gov,47216,89463,12425,1.89,733.69,47216
5/17/20,nspires.nasaprs.com,47216,337971,29821,7.16,231.63,47216
5/17/20,oge.gov,47216,159045,24851,3.37,80.11,49702
5/17/20,oh.larc.nasa.gov,47216,109343,39761,2.32,60.32,44731
5/17/20,ojjdp.ojp.gov,47216,139164,34791,2.95,267.11,44731
5/17/20,phil.cdc.gov,47216,104373,44731,2.21,97.11,37276
5/17/20,prologue.blogs.archives.gov,47216,47216,42246,1,0,47216
5/17/20,safetosleep.nichd.nih.gov,47216,64612,44731,1.37,21,49702
5/17/20,section508.gov,47216,116799,37276,2.47,80.63,47216
5/17/20,svi.cdc.gov,47216,109343,39761,2.32,223.63,47216
5/17/20,tm.usembassy.gov,47216,69582,14910,1.47,22.89,47216
5/17/20,training.smartpay.gsa.gov,47216,1500987,32306,31.79,827.11,49702
5/17/20,tt.usembassy.gov,47216,79522,42246,1.68,168.42,47216
5/17/20,vsc.gsa.gov,47216,116799,14910,2.47,596.64,27336
5/17/20,whiteman.af.mil,47216,62127,42246,1.32,41.16,47216
5/17/20,aviationweather-bldr.ncep.noaa.gov,44731,44731,44731,1,0,44731
5/17/20,eoffer.gsa.gov,44731,817591,9940,18.28,906.95,44731
5/17/20,es.medicare.gov,44731,52187,44731,1.17,12.17,44731
5/17/20,espanol.stopbullying.gov,44731,54672,42246,1.22,178,44731
5/17/20,evisaforms.state.gov,44731,106858,42246,2.39,323.34,49702
5/17/20,fic.nih.gov,44731,62127,49702,1.39,192.45,39761
5/17/20,floodsmart.gov,44731,111828,42246,2.5,51.06,44731
5/17/20,gis.ncdc.noaa.gov,44731,67097,32306,1.5,236.89,42246
5/17/20,hk.usconsulate.gov,44731,72067,37276,1.61,22.94,44731
5/17/20,housing.af.mil,44731,67097,42246,1.5,79.78,44731
5/17/20,moneyfactory.gov,44731,159045,39761,3.56,158.28,44731
5/17/20,oig.justice.gov,44731,54672,42246,1.22,3.33,44731
5/17/20,oui.doleta.gov,44731,74552,37276,1.67,210.06,42246
5/17/20,ovcttac.gov,44731,126739,27336,2.83,153.83,39761
5/17/20,pmel.noaa.gov,44731,77037,44731,1.72,329.17,47216
5/17/20,prod-earthquake.cr.usgs.gov,44731,52187,9940,1.17,114.33,44731
5/17/20,ramstein.af.mil,44731,178926,37276,4,229.61,44731
5/17/20,search.consumerfinance.gov,44731,106858,29821,2.39,41.06,42246
5/17/20,sservi.nasa.gov,44731,59642,52187,1.33,16.67,47216
5/17/20,veterans.smokefree.gov,44731,52187,34791,1.17,30.61,47216
5/17/20,waterwatch.usgs.gov,44731,52187,34791,1.17,3.83,42246
5/17/20,1.usa.gov,42246,44731,39761,1.06,1.76,42246
5/17/20,az.usembassy.gov,42246,77037,27336,1.82,37.65,42246
5/17/20,beaconregistration.noaa.gov,42246,255963,29821,6.06,833.48,42246
5/17/20,beale.af.mil,42246,144134,42246,3.41,204.88,42246
5/17/20,c7f.navy.mil,42246,74552,32306,1.76,41.35,42246
5/17/20,chcoc.gov,42246,109343,34791,2.59,256.88,42246
5/17/20,echo.epa.gov,42246,246023,39761,5.82,327.53,47216
5/17/20,evus.gov,42246,54672,34791,1.29,32.29,42246
5/17/20,filermanagement.edgarfiling.sec.gov,42246,377732,14910,8.94,808.71,52187
5/17/20,finance.ocfo.gsa.gov,42246,815105,4970,19.29,924.71,42246
5/17/20,ladsweb.modaps.eosdis.nasa.gov,42246,328030,27336,7.76,480.89,59642
5/17/20,lexington.va.gov,42246,69582,9940,1.65,107.65,44731
5/17/20,lk.usembassy.gov,42246,62127,32306,1.47,83.65,42246
5/17/20,marketplace.fedramp.gov,42246,62127,27336,1.47,39.59,52187
5/17/20,milwaukee.va.gov,42246,104373,37276,2.47,181.71,49702
5/17/20,modis.gsfc.nasa.gov,42246,124254,24851,2.94,194.53,37276
5/17/20,nwo.usace.army.mil,42246,47216,12425,1.12,41.06,37276
5/17/20,piv.idmanagement.gov,42246,44731,42246,1.06,0.65,42246
5/17/20,reaganlibrary.gov,42246,67097,34791,1.59,94.29,42246
5/17/20,sdo.gsfc.nasa.gov,42246,156560,24851,3.71,303.71,44731
5/17/20,search.nsf.gov,42246,69582,17396,1.65,37.18,42246
5/17/20,selectusa.gov,42246,44731,32306,1.06,76.41,42246
5/17/20,strategy.data.gov,42246,84493,9940,2,19.18,42246
5/17/20,transtats.bts.gov,42246,89463,37276,2.12,52.77,42246
5/17/20,usfk.mil,42246,62127,39761,1.47,57.65,42246
5/17/20,www2.census.gov,42246,280814,42246,6.65,267.41,32306
5/17/20,6thmcd.marines.mil,39761,67097,4970,1.69,281.75,39761
5/17/20,amc.af.mil,39761,82008,29821,2.06,255.38,39761
5/17/20,consumer.gov,39761,109343,37276,2.75,24.81,39761
5/17/20,geonames.usgs.gov,39761,67097,39761,1.69,13.88,39761
5/17/20,gettested.cdc.gov,39761,111828,39761,2.81,72.56,37276
5/17/20,globalchange.gov,39761,49702,39761,1.25,70.25,39761
5/17/20,historyhub.history.gov,39761,84493,39761,2.13,121.5,39761
5/17/20,icert.doleta.gov,39761,54672,34791,1.38,47,37276
5/17/20,newfarmers.usda.gov,39761,106858,34791,2.69,156.5,39761
5/17/20,openpaymentsdata.cms.gov,39761,489560,27336,12.31,487.63,39761
5/17/20,pacom.mil,39761,57157,37276,1.44,37.94,39761
5/17/20,peterson.af.mil,39761,52187,29821,1.31,120.06,37276
5/17/20,pfsr.usps.com,39761,39761,24851,1,29.69,37276
5/17/20,plainlanguage.gov,39761,49702,39761,1.25,16.13,39761
5/17/20,preview.weather.gov,39761,49702,22366,1.25,1676.51,37276
5/17/20,ro.usembassy.gov,39761,62127,39761,1.56,175.88,39761
5/17/20,search.epa.gov,39761,400097,263418,10.06,158.44,116799
5/17/20,search.navy.mil,39761,166500,27336,4.19,21.75,37276
5/17/20,usahire.opm.gov,39761,1784286,32306,44.88,1488.57,39761
5/17/20,1stmardiv.marines.mil,37276,69582,39761,1.87,160.93,39761
5/17/20,atlanta.va.gov,37276,74552,34791,2,156.4,32306
5/17/20,bcrisktool.cancer.gov,37276,151590,14910,4.07,17.73,39761
5/17/20,blog.epa.gov,37276,57157,47216,1.53,0,42246
5/17/20,cmls.gsa.gov,37276,57157,32306,1.53,1.2,37276
5/17/20,comptroller.defense.gov,37276,104373,17396,2.8,173.93,37276
5/17/20,discover.dtic.mil,37276,111828,27336,3,236,39761
5/17/20,edgarfiling.sec.gov,37276,492045,19881,13.2,1390.21,39761
5/17/20,et.usembassy.gov,37276,72067,32306,1.93,109.73,39761
5/17/20,findtreatment.samhsa.gov,37276,124254,49702,3.33,159.6,49702
5/17/20,hab.hrsa.gov,37276,42246,32306,1.13,1.13,39761
5/17/20,keesler.af.mil,37276,49702,29821,1.33,10.53,37276
5/17/20,mrdc.amedd.army.mil,37276,82008,12425,2.2,597.4,37276
5/17/20,nasa3d.arc.nasa.gov,37276,131709,32306,3.53,153.93,34791
5/17/20,news.uscg.mil,37276,116799,22366,3.13,84,34791
5/17/20,ngmdb.usgs.gov,37276,124254,39761,3.33,62.67,37276
5/17/20,ngs.noaa.gov,37276,74552,32306,2,108.8,37276
5/17/20,pentagontours.osd.mil,37276,49702,34791,1.33,42.87,37276
5/17/20,pillbox.nlm.nih.gov,37276,298209,37276,8,217.4,32306
5/17/20,pwg.gsfc.nasa.gov,37276,44731,37276,1.2,24.27,37276
5/17/20,remm.nlm.gov,37276,79522,37276,2.13,1.47,37276
5/17/20,search.bea.gov,37276,86978,24851,2.33,87.07,29821
5/17/20,servicerefunds.usps.com,37276,47216,29821,1.27,350.13,29821
5/17/20,swpa.gov,37276,39761,19881,1.07,0.6,37276
5/17/20,swt.usace.army.mil,37276,84493,27336,2.27,126.2,37276
5/17/20,tj.usembassy.gov,37276,119284,19881,3.2,350.67,39761
5/17/20,townhall.nasa.gov,37276,44731,14910,1.2,66.87,34791
5/17/20,29palms.marines.mil,34791,37276,27336,1.07,70.71,32306
5/17/20,4innovation-impl.cms.gov,34791,226142,2485,6.5,1344,34791
5/17/20,aviano.af.mil,34791,62127,24851,1.79,106.21,34791
5/17/20,c6f.navy.mil,34791,101888,27336,2.93,340.14,29821
5/17/20,centcom.mil,34791,84493,27336,2.43,144.29,34791
5/17/20,centraltexas.va.gov,34791,59642,9940,1.71,349.86,24851
5/17/20,cte.ed.gov,34791,49702,12425,1.43,812.57,19881
5/17/20,dcp.psc.gov,34791,126739,17396,3.64,139.93,34791
5/17/20,detroit.va.gov,34791,42246,29821,1.21,65.29,32306
5/17/20,digital.ahrq.gov,34791,44731,37276,1.29,37.14,34791
5/17/20,e-cigarettes.surgeongeneral.gov,34791,54672,29821,1.57,187.21,32306
5/17/20,econsumer.gov,34791,211232,32306,6.07,387.57,34791
5/17/20,gis.cdc.gov,34791,44731,29821,1.29,33.57,32306
5/17/20,hcup-us.ahrq.gov,34791,89463,34791,2.57,158.71,37276
5/17/20,help.waterdata.usgs.gov,34791,79522,34791,2.29,42.36,27336
5/17/20,houston.va.gov,34791,52187,27336,1.5,31.14,39761
5/17/20,jber.jb.mil,34791,54672,29821,1.57,62.86,34791
5/17/20,jblm.armymwr.com,34791,57157,29821,1.64,146.07,34791
5/17/20,kz.usembassy.gov,34791,178926,32306,5.14,183.86,34791
5/17/20,lbjlibrary.org,34791,34791,34791,1,0.5,34791
5/17/20,learn.nlm.nih.gov,34791,37276,22366,1.07,117.5,27336
5/17/20,mcrdpi.marines.mil,34791,136679,29821,3.93,193.14,29821
5/17/20,nasaeclips.arc.nasa.gov,34791,44731,19881,1.29,273.93,27336
5/17/20,npgallery.nps.gov,34791,121769,29821,3.5,127,32306
5/17/20,nz.usembassy.gov,34791,64612,32306,1.86,117.57,34791
5/17/20,ospo.noaa.gov,34791,94433,22366,2.71,116.57,42246
5/17/20,sacd.larc.nasa.gov,34791,34791,2485,1,0,34791
5/17/20,sewp.nasa.gov,34791,119284,17396,3.43,282.14,34791
5/17/20,transportation.gov,34791,69582,29821,2,45.29,34791
5/17/20,ushik.ahrq.gov,34791,67097,22366,1.93,46.07,34791
5/17/20,uz.usembassy.gov,34791,74552,29821,2.14,191,34791
5/17/20,ve.usembassy.gov,34791,54672,29821,1.57,65.5,34791
5/17/20,afwerx.af.mil,32306,39761,29821,1.23,389.77,32306
5/17/20,agcounts.usda.gov,32306,44731,22366,1.38,13.77,37276
5/17/20,at.usembassy.gov,32306,32306,29821,1,164.23,29821
5/17/20,campusdrugprevention.gov,32306,34791,17396,1.08,16.62,32306
5/17/20,cms.nps.gov,32306,96918,2485,3,308.31,32306
5/17/20,cw.usconsulate.gov,32306,42246,32306,1.31,55.46,32306
5/17/20,daac.ornl.gov,32306,57157,27336,1.77,209.92,32306
5/17/20,data.nodc.noaa.gov,32306,39761,19881,1.23,29.62,24851
5/17/20,essearch.energystar.gov,32306,42246,22366,1.31,9.77,34791
5/17/20,godefense.cpms.osd.mil,32306,34791,32306,1.08,34.23,32306
5/17/20,heasarc.gsfc.nasa.gov,32306,59642,27336,1.85,142.38,32306
5/17/20,hepatitis.va.gov,32306,141649,32306,4.38,77.77,32306
5/17/20,home.nps.gov,32306,57157,29821,1.77,26.08,34791
5/17/20,icite.od.nih.gov,32306,57157,14910,1.77,172.92,22366
5/17/20,iimef.marines.mil,32306,62127,27336,1.92,66.69,32306
5/17/20,interact.gsa.gov,32306,166500,17396,5.15,426.31,22366
5/17/20,kadena.af.mil,32306,67097,27336,2.08,219.46,32306
5/17/20,lb.usembassy.gov,32306,89463,32306,2.77,77.62,32306
5/17/20,lrn.usace.army.mil,32306,62127,27336,1.92,17.38,32306
5/17/20,maps.waterdata.usgs.gov,32306,47216,19881,1.46,209.77,39761
5/17/20,organic.ams.usda.gov,32306,72067,19881,2.23,244.69,29821
5/17/20,pacaf.af.mil,32306,39761,37276,1.23,18.85,34791
5/17/20,pbm.va.gov,32306,89463,32306,2.77,13.62,29821
5/17/20,pmf.gov,32306,69582,29821,2.15,142.08,32306
5/17/20,publications.usace.army.mil,32306,159045,24851,4.92,32.62,37276
5/17/20,quantico.marines.mil,32306,42246,27336,1.31,90.69,29821
5/17/20,research.noaa.gov,32306,37276,32306,1.15,21.77,32306
5/17/20,reserve.uscg.mil,32306,47216,24851,1.46,286.69,27336
5/17/20,richmond.va.gov,32306,49702,24851,1.54,81.92,32306
5/17/20,share.edit.america.gov,32306,79522,2485,2.46,460,37276
5/17/20,spangdahlem.af.mil,32306,52187,27336,1.62,13.92,34791
5/17/20,spl.usace.army.mil,32306,49702,7455,1.54,84.85,29821
5/17/20,tinker.af.mil,32306,49702,29821,1.54,32.85,32306
5/17/20,visibleearth.nasa.gov,32306,77037,29821,2.38,77.92,34791
5/17/20,www-istp.gsfc.nasa.gov,32306,32306,29821,1,0,32306
5/17/20,108thwing.ang.af.mil,29821,34791,2485,1.17,75.25,27336
5/17/20,admin.myhealth.va.gov,29821,313120,9940,10.5,1052.08,29821
5/17/20,afcent.af.mil,29821,32306,29821,1.08,12.67,29821
5/17/20,annarbor.va.gov,29821,49702,29821,1.67,39.42,32306
5/17/20,armymwr.com,29821,47216,24851,1.58,156.58,29821
5/17/20,aviationweather.cp.ncep.noaa.gov,29821,49702,29821,1.67,7.83,29821
5/17/20,cleveland.va.gov,29821,37276,29821,1.25,13.25,29821
5/17/20,es-store.usps.com,29821,134194,29821,4.5,191.17,29821
5/17/20,espanol.smokefree.gov,29821,29821,29821,1,0,29821
5/17/20,frederick.cancer.gov,29821,86978,9940,2.92,274.25,27336
5/17/20,hanscom.af.mil,29821,37276,29821,1.25,21.42,29821
5/17/20,hsrd.research.va.gov,29821,47216,24851,1.58,19.33,29821
5/17/20,jbmdl.jb.mil,29821,49702,24851,1.67,62.25,29821
5/17/20,kirtland.af.mil,29821,54672,19881,1.83,51.5,29821
5/17/20,legacy.trade.gov,29821,34791,17396,1.17,7.5,29821
5/17/20,maps.ngdc.noaa.gov,29821,42246,24851,1.42,262.75,27336
5/17/20,mcjrotc.marines.mil,29821,52187,4970,1.75,357.83,29821
5/17/20,nauticalcharts.noaa.gov,29821,57157,24851,1.92,279.75,27336
5/17/20,ntia.doc.gov,29821,54672,27336,1.83,146.75,29821
5/17/20,omao.noaa.gov,29821,149105,19881,5,258.58,27336
5/17/20,phc.amedd.army.mil,29821,34791,29821,1.17,8.25,32306
5/17/20,regions.noaa.gov,29821,44731,19881,1.5,400.75,24851
5/17/20,safety.fhwa.dot.gov,29821,109343,27336,3.67,294.08,37276
5/17/20,science.gsfc.nasa.gov,29821,47216,32306,1.58,142.42,29821
5/17/20,search.benefits.gov,29821,37276,29821,1.25,12.42,29821
5/17/20,sn.usembassy.gov,29821,32306,27336,1.08,0,32306
5/17/20,srs.fs.usda.gov,29821,42246,29821,1.42,388.67,29821
5/17/20,telehealth.hhs.gov,29821,42246,27336,1.42,34.08,29821
5/17/20,tf.nist.gov,29821,32306,29821,1.08,7.25,29821
5/17/20,vaforvets.va.gov,29821,62127,29821,2.08,135.83,27336
5/17/20,wdolhome.sam.gov,29821,39761,27336,1.33,11.83,32306
5/17/20,1940census.archives.gov,27336,119284,24851,4.36,199,24851
5/17/20,37trw.af.mil,27336,29821,27336,1.09,7.82,27336
5/17/20,aceservices.cbp.dhs.gov,27336,42246,27336,1.55,6.27,27336
5/17/20,autoauctions.gsa.gov,27336,124254,27336,4.55,133.82,32306
5/17/20,belvoir.armymwr.com,27336,54672,17396,2,226.91,27336
5/17/20,blanchfield.amedd.army.mil,27336,39761,7455,1.45,99.18,27336
5/17/20,bva.va.gov,27336,39761,22366,1.45,92.36,24851
5/17/20,dm.af.mil,27336,37276,27336,1.36,32.45,27336
5/17/20,drivethru.gsa.gov,27336,201291,19881,7.36,942.18,27336
5/17/20,ee.usembassy.gov,27336,104373,17396,3.82,111.73,27336
5/17/20,efmp.amedd.army.mil,27336,104373,9940,3.82,310.18,27336
5/17/20,eisenhowerlibrary.gov,27336,67097,14910,2.45,343.73,27336
5/17/20,espanol.foodsafety.gov,27336,34791,29821,1.27,0,29821
5/17/20,fermi.gsfc.nasa.gov,27336,452284,2485,16.55,1179.08,27336
5/17/20,foreignlaborcert.doleta.gov,27336,74552,27336,2.73,21,29821
5/17/20,iiimef.marines.mil,27336,27336,7455,1,5,27336
5/17/20,jfsc.ndu.edu,27336,44731,14910,1.64,102.82,27336
5/17/20,manati.star.nesdis.noaa.gov,27336,136679,12425,5,442.45,24851
5/17/20,math.nist.gov,27336,72067,12425,2.64,12.36,27336
5/17/20,maxwell.af.mil,27336,39761,22366,1.45,21.82,27336
5/17/20,mg.usembassy.gov,27336,34791,19881,1.27,13.64,27336
5/17/20,ml.usembassy.gov,27336,29821,24851,1.09,1.55,27336
5/17/20,nas.nasa.gov,27336,34791,14910,1.27,2.55,29821
5/17/20,northerncalifornia.va.gov,27336,39761,14910,1.45,27.27,27336
5/17/20,northtexas.va.gov,27336,47216,22366,1.73,127.91,29821
5/17/20,obamalibrary.gov,27336,49702,22366,1.82,57.55,27336
5/17/20,orlando.va.gov,27336,44731,24851,1.64,21.09,27336
5/17/20,performance.gov,27336,47216,27336,1.73,117.54,27336
5/17/20,py.usembassy.gov,27336,62127,19881,2.27,275.36,27336
5/17/20,reporting.research.gov,27336,437374,12425,16,917,27336
5/17/20,restorationdata.noaa.gov,27336,37276,2485,1.36,545.27,27336
5/17/20,sam.usace.army.mil,27336,59642,24851,2.18,152.64,29821
5/17/20,sandia.gov,27336,34791,24851,1.27,161.73,27336
5/17/20,se.usembassy.gov,27336,62127,27336,2.27,85.27,29821
5/17/20,swl.usace.army.mil,27336,74552,24851,2.73,83.18,27336
5/17/20,technology.nasa.gov,27336,173955,22366,6.36,709.45,27336
5/17/20,vandenberg.af.mil,27336,69582,27336,2.55,198,27336
5/17/20,www2.cdc.gov,27336,57157,27336,2.09,354.09,24851
5/17/20,140wg.ang.af.mil,24851,27336,12425,1.1,147.3,24851
5/17/20,bo.usembassy.gov,24851,64612,22366,2.6,189.3,24851
5/17/20,cancercontrol.cancer.gov,24851,34791,19881,1.4,12.6,24851
5/17/20,ci.usembassy.gov,24851,32306,27336,1.3,19,27336
5/17/20,co.ng.mil,24851,27336,22366,1.1,16,24851
5/17/20,commonfund.nih.gov,24851,121769,22366,4.9,205,29821
5/17/20,dietarysupplementdatabase.usda.nih.gov,24851,29821,29821,1.2,21.5,27336
5/17/20,ecos.fws.gov,24851,42246,22366,1.7,21.8,24851
5/17/20,eisenhowermemorial.gov,24851,32306,22366,1.3,7.9,24851
5/17/20,eog-tmng.uspto.gov,24851,44731,19881,1.8,419.6,22366
5/17/20,espanol.mentalhealth.gov,24851,29821,24851,1.2,177.6,24851
5/17/20,everykidoutdoors.gov,24851,34791,22366,1.4,15.9,24851
5/17/20,eweb.sba.gov,24851,320575,49702,12.9,617.59,42246
5/17/20,fdasis.nlm.nih.gov,24851,293239,14910,11.8,272.6,22366
5/17/20,fitness.marines.mil,24851,42246,24851,1.7,57.7,24851
5/17/20,geodesy.noaa.gov,24851,34791,22366,1.4,14.2,24851
5/17/20,hcupnet.ahrq.gov,24851,29821,9940,1.2,79.5,24851
5/17/20,holloman.af.mil,24851,32306,7455,1.3,1.9,24851
5/17/20,idp.int.identitysandbox.gov,24851,129224,19881,5.2,6.2,24851
5/17/20,jba.af.mil,24851,74552,22366,3,139.7,29821
5/17/20,jble.af.mil,24851,39761,19881,1.6,19.6,24851
5/17/20,jiatfs.southcom.mil,24851,32306,12425,1.3,4,24851
5/17/20,kw.usembassy.gov,24851,54672,22366,2.2,85.7,24851
5/17/20,lejeune.marines.mil,24851,72067,22366,2.9,253.5,24851
5/17/20,lt.usembassy.gov,24851,44731,24851,1.8,37.1,24851
5/17/20,m.va.gov,24851,54672,17396,2.2,166.8,29821
5/17/20,macdill.af.mil,24851,39761,22366,1.6,112.5,24851
5/17/20,miami.va.gov,24851,47216,17396,1.9,330.4,22366
5/17/20,mm.usembassy.gov,24851,44731,24851,1.8,28.5,24851
5/17/20,mz.usembassy.gov,24851,29821,24851,1.2,13.7,24851
5/17/20,nihrecord.nih.gov,24851,176441,24851,7.1,119.2,29821
5/17/20,nixonlibrary.gov,24851,417493,19881,16.8,404.6,24851
5/17/20,nowcoast.noaa.gov,24851,29821,22366,1.2,60.6,24851
5/17/20,offutt.af.mil,24851,67097,17396,2.7,490.6,24851
5/17/20,ops.fhwa.dot.gov,24851,39761,24851,1.6,206.8,24851
5/17/20,pdhealth.mil,24851,32306,24851,1.3,18.8,24851
5/17/20,prhome.defense.gov,24851,52187,27336,2.1,109.8,22366
5/17/20,printerdirectory.usps.com,24851,32306,19881,1.3,24.8,22366
5/17/20,profiles.nlm.nih.gov,24851,57157,17396,2.3,47.1,22366
5/17/20,schriever.af.mil,24851,39761,22366,1.6,137,24851
5/17/20,scott.af.mil,24851,49702,22366,2,61.5,27336
5/17/20,search.noaa.gov,24851,57157,14910,2.3,38.3,27336
5/17/20,stratcom.mil,24851,139164,17396,5.6,1179.49,24851
5/17/20,tech.ed.gov,24851,164015,19881,6.6,258.8,27336
5/17/20,thinkculturalhealth.hhs.gov,24851,757949,12425,30.5,1650.09,24851
5/17/20,toolkit.climate.gov,24851,39761,22366,1.6,65.2,24851
5/17/20,travis.af.mil,24851,42246,19881,1.7,65.5,27336
5/17/20,treasuryhunt.gov,24851,136679,24851,5.5,90.9,24851
5/17/20,tucson.va.gov,24851,39761,9940,1.6,13.7,24851
5/17/20,unicor.gov,24851,86978,14910,3.5,30.9,24851
5/17/20,unwritten-record.blogs.archives.gov,24851,32306,24851,1.3,134.4,22366
5/17/20,usarj.army.mil,24851,27336,17396,1.1,8.6,24851
5/17/20,usatrade.census.gov,24851,236082,9940,9.5,338,24851
5/17/20,valor.defense.gov,24851,24851,22366,1,0,24851
5/17/20,zm.usembassy.gov,24851,27336,24851,1.1,1.4,24851
5/17/20,3rdmaw.marines.mil,22366,24851,17396,1.11,5.67,22366
5/17/20,apfs.dhs.gov,22366,114314,12425,5.11,153.22,22366
5/17/20,arc.fiscal.treasury.gov,22366,24851,9940,1.11,187.44,19881
5/17/20,armytenmiler.com,22366,37276,14910,1.67,179,22366
5/17/20,asean.usmission.gov,22366,24851,17396,1.11,36.44,22366
5/17/20,assignment.uspto.gov,22366,47216,27336,2.11,294.11,27336
5/17/20,bedford.va.gov,22366,64612,12425,2.89,57.44,27336
5/17/20,bep.gov,22366,42246,22366,1.89,201.33,22366
5/17/20,bf.usembassy.gov,22366,22366,19881,1,0.56,22366
5/17/20,bmtflightphotos.af.mil,22366,79522,12425,3.56,286.11,22366
5/17/20,bragg.armymwr.com,22366,32306,17396,1.44,183.55,24851
5/17/20,ca.water.usgs.gov,22366,52187,12425,2.33,3,19881
5/17/20,chicago.va.gov,22366,67097,12425,3,89.11,24851
5/17/20,cit.nih.gov,22366,27336,12425,1.22,148.11,19881
5/17/20,cm.usembassy.gov,22366,52187,19881,2.33,177.22,22366
5/17/20,columbiasc.va.gov,22366,47216,22366,2.11,114.22,17396
5/17/20,cy.usembassy.gov,22366,24851,22366,1.11,61.22,22366
5/17/20,data.nal.usda.gov,22366,74552,29821,3.33,185.78,24851
5/17/20,dev.ncdc.noaa.gov,22366,685881,2485,30.67,4528.49,19881
5/17/20,dietaryguidelines.gov,22366,47216,22366,2.11,26.11,22366
5/17/20,dinfos.dma.mil,22366,34791,9940,1.56,142.55,22366
5/17/20,ephtracking.cdc.gov,22366,24851,22366,1.11,333.55,22366
5/17/20,eweb1.sba.gov,22366,32306,4970,1.44,59.89,19881
5/17/20,eyes.jpl.nasa.gov,22366,57157,44731,2.56,44.67,39761
5/17/20,findtreatment.gov,22366,99403,17396,4.44,267.33,22366
5/17/20,foreignassistance.gov,22366,34791,17396,1.56,109.44,22366
5/17/20,giovanni.gsfc.nasa.gov,22366,89463,7455,4,149.22,32306
5/17/20,hawaii.armymwr.com,22366,42246,17396,1.89,20.89,22366
5/17/20,hood.armymwr.com,22366,54672,22366,2.44,98,22366
5/17/20,indianapolis.va.gov,22366,34791,19881,1.56,57.22,19881
5/17/20,iswa.gsfc.nasa.gov,22366,32306,17396,1.44,87.44,22366
5/17/20,kg.usembassy.gov,22366,49702,22366,2.22,38.11,22366
5/17/20,lakenheath.af.mil,22366,47216,24851,2.11,204.66,22366
5/17/20,lomalinda.va.gov,22366,54672,14910,2.44,184.44,19881
5/17/20,maryland.va.gov,22366,54672,17396,2.44,82,22366
5/17/20,mcbbutler.marines.mil,22366,44731,22366,2,61.55,27336
5/17/20,mcbhawaii.marines.mil,22366,39761,22366,1.78,94.22,24851
5/17/20,meps.ahrq.gov,22366,114314,14910,5.11,76.78,22366
5/17/20,minot.af.mil,22366,29821,19881,1.33,27.67,22366
5/17/20,mk.usembassy.gov,22366,57157,19881,2.56,82.78,19881
5/17/20,moody.af.mil,22366,37276,19881,1.67,27.78,22366
5/17/20,music.af.mil,22366,44731,22366,2,29.56,22366
5/17/20,na.usembassy.gov,22366,29821,22366,1.33,8,22366
5/17/20,nationsreportcard.gov,22366,39761,19881,1.78,180.55,22366
